dbn,dropoutpercent
10X434,21.7
10X435,62.5
10X435,87.1
10X435,87.1
10X435,72.3
10X435,72.3
10X435,72.3
10X435,
10X435,
10X435,
10X435,
10X435,
10X437,16.3
10X437,46.3
10X437,52.5
10X437,49.599999999999994
10X437,60.8
10X437,65.8
10X437,36.2
10X437,45.8
10X437,51.8
10X437,44.900000000000006
10X437,44.900000000000006
10X437,48.400000000000006
10X437,47.300000000000004
10X437,30.5
10X437,35.3
10X437,37.6
10X437,38.8
10X437,20.299999999999997
10X437,23.2
10X438,
10X438,
10X438,
10X438,46.8
10X438,63.900000000000006
10X438,68.4
10X438,52.099999999999994
10X438,65.3
10X438,70.5
10X438,36.3
10X438,55.3
10X438,59.3
10X438,33.4
10X438,36.6
10X438,46.0
10X438,48.8
10X438,18.8
10X438,20.2
10X438,31.1
10X438,31.8
10X438,34.9
10X438,38.0
10X439,
10X439,
10X439,
10X439,36.0
10X439,56.0
10X439,65.3
10X439,50.0
10X439,62.5
10X439,67.3
10X439,44.8
10X439,56.900000000000006
10X439,64.5
10X439,26.8
10X439,32.0
10X439,41.7
10X439,44.599999999999994
10X439,20.9
10X439,26.1
10X439,53.6
10X439,54.3
10X439,32.7
10X439,39.0
10X440,29.1
10X440,43.3
10X440,46.2
10X440,31.6
10X440,42.5
10X440,47.2
10X440,31.1
10X440,45.099999999999994
10X440,49.6
10X440,25.2
10X440,40.5
10X440,47.7
10X440,29.8
10X440,32.2
10X440,40.2
10X440,43.8
10X440,34.8
10X440,38.7
10X440,46.7
10X440,47.5
10X440,27.4
10X440,30.7
10X442,34.2
10X442,44.7
10X442,46.8
10X442,27.8
10X442,56.3
10X442,52.1
10X442,18.9
10X442,24.3
10X442,32.9
10X442,36.0
10X442,28.0
10X442,31.7
10X442,37.8
10X442,39.0
10X442,27.1
10X442,31.799999999999997
10X445,0.3
10X445,1.4000000000000001
10X445,1.4000000000000001
10X445,0.0
10X445,0.0
10X445,0.0
10X445,0.0
10X445,0.0
10X445,0.0
10X445,0.3
10X445,0.3
10X445,0.3
10X445,0.0
10X445,0.0
10X445,0.0
10X445,0.0
10X445,0.0
10X445,0.0
10X445,0.0
10X445,0.0
10X445,0.0
10X445,0.0
10X475,40.7
10X475,64.6
10X475,74.19999999999999
10X475,43.9
10X475,62.0
10X475,65.19999999999999
10X475,48.8
10X475,58.400000000000006
10X475,61.3
10X475,48.099999999999994
10X475,65.4
10X475,69.3
10X475,40.5
10X475,45.7
10X475,50.7
10X475,51.099999999999994
10X475,45.6
10X475,51.0
10X475,57.2
10X475,56.900000000000006
10X475,39.6
10X475,44.3
10X477,
10X477,
10X477,
10X477,16.3
10X477,20.0
10X477,20.0
10X477,10.9
10X477,14.1
10X477,14.1
10X477,17.6
10X477,22.900000000000002
10X477,22.599999999999998
10X477,6.4
10X477,8.5
10X477,10.5
10X477,13.8
10X477,2.8
10X477,2.8
10X477,2.8
10X477,2.8
10X477,4.2
10X477,6.4
10X546,
10X546,
10X546,
10X546,34.2
10X546,41.1
10X546,44.3
10X546,44.0
10X546,59.4
10X546,62.099999999999994
10X546,40.0
10X546,42.0
10X546,46.8
10X546,49.5
10X546,38.9
10X546,47.2
10X546,53.3
10X546,53.300000000000004
10X546,25.7
10X546,29.5
10X549,
10X549,
10X549,
10X549,28.299999999999997
10X549,46.3
10X549,44.8
10X549,40.7
10X549,57.199999999999996
10X549,62.7
10X549,23.8
10X549,26.8
10X549,37.8
10X549,38.6
10X549,19.8
10X549,20.8
10X549,27.299999999999997
10X549,29.4
10X549,23.3
10X549,23.4
10X660,51.4
10X660,68.7
10X660,76.7
10X660,50.4
10X660,68.4
10X660,70.0
10X660,50.2
10X660,63.0
10X660,68.3
10X660,44.099999999999994
10X660,53.7
10X660,61.5
10X660,41.900000000000006
10X660,44.1
10X660,58.4
10X660,65.19999999999999
10X660,40.6
10X660,43.7
10X660,57.1
10X660,56.8
10X660,33.5
10X660,36.4
10X696,1.7
10X696,3.4
10X696,3.4
10X696,0.0
10X696,1.1
10X696,1.1
10X696,0.0
10X696,0.0
10X696,0.0
10X696,0.0
10X696,0.0
10X696,0.0
10X696,0.0
10X696,1.3
10X696,1.3
10X696,0.0
10X696,0.0
10X696,0.0
10X696,0.0
11X113,
11X113,
11X113,
11X113,
11X249,22.6
11X249,26.400000000000002
11X249,22.6
11X249,11.5
11X249,11.5
11X249,11.3
11X249,11.3
11X249,0.0
11X249,0.0
11X249,0.0
11X249,0.0
11X249,5.1
11X249,5.1
11X253,
11X253,
11X253,
11X253,
11X253,
11X253,
11X253,55.9
11X253,62.9
11X253,63.9
11X253,50.1
11X253,50.1
11X253,59.599999999999994
11X253,62.599999999999994
11X253,22.1
11X253,22.9
11X253,33.0
11X253,33.9
11X253,21.6
11X253,25.9
11X265,
11X265,
11X265,
11X265,37.7
11X265,43.9
11X265,45.300000000000004
11X265,35.4
11X265,43.8
11X265,53.0
11X265,54.6
11X265,37.2
11X265,44.6
11X265,59.800000000000004
11X265,59.8
11X265,21.1
11X265,30.0
11X270,
11X270,
11X270,
11X270,38.1
11X270,42.3
11X270,44.4
11X270,47.599999999999994
11X270,23.1
11X270,27.700000000000003
11X270,40.3
11X270,40.3
11X270,31.8
11X270,34.1
11X275,
11X275,
11X275,
11X275,
11X275,
11X275,
11X275,
11X275,
11X275,
11X275,36.5
11X275,41.7
11X275,41.7
11X275,24.3
11X275,25.3
11X275,29.8
11X275,35.1
11X275,18.9
11X275,23.3
11X275,28.2
11X275,28.2
11X275,23.3
11X275,24.0
11X288,
11X288,
11X288,
11X288,10.7
11X288,11.7
11X288,12.7
11X288,14.299999999999999
11X288,16.8
11X288,19.099999999999998
11X288,27.4
11X288,28.3
11X288,32.5
11X288,32.4
11X288,23.1
11X288,24.799999999999997
11X288,30.1
11X288,30.1
11X288,17.5
11X288,17.5
11X290,
11X290,
11X290,
11X290,
11X290,
11X290,
11X290,21.9
11X290,29.299999999999997
11X290,34.6
11X290,21.3
11X290,33.3
11X290,34.6
11X290,28.6
11X290,28.6
11X290,37.5
11X290,42.3
11X290,27.299999999999997
11X290,28.299999999999997
11X290,34.599999999999994
11X290,35.7
11X290,22.6
11X290,23.4
11X299,
11X299,
11X299,
11X299,18.7
11X299,22.7
11X299,20.0
11X299,50.5
11X299,60.6
11X299,63.4
11X299,42.1
11X299,47.400000000000006
11X299,50.0
11X299,56.3
11X299,33.3
11X299,37.8
11X299,45.8
11X299,47.7
11X299,23.0
11X299,29.9
11X415,39.5
11X415,54.0
11X415,66.7
11X415,32.7
11X415,59.2
11X415,63.3
11X415,43.0
11X415,59.0
11X415,65.8
11X415,40.0
11X415,53.8
11X415,62.8
11X415,35.2
11X415,40.2
11X415,53.9
11X415,61.599999999999994
11X415,30.9
11X415,34.5
11X415,58.5
11X415,58.3
11X415,30.2
11X415,32.8
11X418,
11X418,
11X418,
11X418,54.4
11X418,61.4
11X418,66.6
11X418,44.400000000000006
11X418,55.5
11X418,57.3
11X418,41.699999999999996
11X418,54.7
11X418,59.6
11X418,35.4
11X418,44.8
11X418,60.8
11X418,61.9
11X418,29.5
11X418,31.6
11X418,36.7
11X418,36.7
11X418,8.5
11X418,13.6
11X425,60.7
11X425,77.5
11X425,83.3
11X425,52.0
11X425,70.5
11X425,77.1
11X425,54.9
11X425,73.2
11X425,75.5
11X425,67.9
11X425,71.2
11X425,73.0
11X425,
11X425,
11X425,
11X425,
11X425,
11X425,
11X425,
11X425,
11X455,28.799999999999997
11X455,39.8
11X455,47.4
11X455,27.3
11X455,43.6
11X455,46.4
11X455,36.0
11X455,42.3
11X455,44.2
11X455,26.2
11X455,36.0
11X455,40.4
11X455,23.4
11X455,25.7
11X455,35.4
11X455,37.1
11X455,21.8
11X455,22.3
11X455,30.9
11X455,30.6
11X455,22.700000000000003
11X455,23.3
11X513,
11X513,
11X513,
11X513,33.699999999999996
11X513,45.5
11X513,50.0
11X513,20.7
11X513,29.3
11X513,39.0
11X513,43.8
11X513,19.3
11X513,22.599999999999998
11X513,28.3
11X513,28.3
11X513,16.1
11X513,17.799999999999997
11X514,
11X514,
11X514,
11X514,51.9
11X514,66.2
11X514,69.2
11X514,56.3
11X514,62.0
11X514,83.4
11X514,83.3
11X514,45.5
11X514,50.0
11X514,78.4
11X514,78.4
11X514,48.6
11X514,57.4
11X541,
11X541,
11X541,
11X541,
11X541,
11X541,
11X541,55.699999999999996
11X541,69.3
11X541,70.39999999999999
11X541,51.2
11X541,71.3
11X541,75.6
11X541,56.4
11X541,57.3
11X541,67.0
11X541,77.8
11X541,44.0
11X541,46.599999999999994
11X541,63.7
11X541,63.7
11X541,30.1
11X541,31.1
11X542,
11X542,
11X542,
11X542,20.5
11X542,30.6
11X542,31.8
11X542,13.1
11X542,18.4
11X542,19.3
11X542,31.9
11X542,39.4
11X542,39.8
11X542,18.1
11X542,20.0
11X542,25.0
11X542,26.8
11X542,16.2
11X542,17.1
11X542,20.2
11X542,20.2
11X542,8.5
11X542,8.5
11X544,
11X544,
11X544,
11X544,
11X544,
11X544,
11X544,26.5
11X544,32.5
11X544,33.7
11X544,19.700000000000003
11X544,19.3
11X544,22.1
11X544,17.3
11X544,18.1
11X544,29.2
11X544,34.8
11X544,21.1
11X544,25.4
11X544,39.9
11X544,39.9
11X544,20.6
11X544,26.200000000000003
11X545,
11X545,
11X545,
11X545,48.400000000000006
11X545,53.3
11X545,53.3
11X545,43.1
11X545,45.8
11X545,49.300000000000004
11X545,39.8
11X545,41.1
11X545,41.1
11X545,57.8
11X545,60.199999999999996
11X545,60.0
11X545,62.300000000000004
11X545,34.3
11X545,34.3
11X545,37.6
11X545,37.6
11X545,28.4
11X545,30.9
12X158,
12X158,
12X158,
12X158,
12X158,
12X158,
12X158,
12X158,
12X158,
12X216,
12X216,
12X216,
12X245,
12X245,
12X245,
12X245,
12X245,
12X245,
12X245,10.8
12X245,10.8
12X245,31.9
12X245,29.2
12X245,25.0
12X245,25.0
12X245,42.9
12X245,42.9
12X245,32.3
12X245,32.3
12X248,
12X248,
12X248,
12X248,
12X248,
12X248,
12X248,43.7
12X248,43.7
12X248,50.5
12X248,50.5
12X248,45.2
12X248,45.2
12X248,52.8
12X248,51.9
12X248,22.200000000000003
12X248,23.4
12X251,
12X251,
12X251,
12X251,
12X251,
12X251,
12X251,37.0
12X251,37.0
12X251,46.2
12X251,49.5
12X251,34.8
12X251,39.099999999999994
12X251,42.099999999999994
12X251,42.099999999999994
12X251,24.1
12X251,26.9
12X262,
12X262,
12X262,
12X262,40.7
12X262,60.0
12X262,64.1
12X262,59.3
12X262,60.5
12X262,71.1
12X262,73.5
12X262,47.8
12X262,51.300000000000004
12X262,61.5
12X262,64.19999999999999
12X262,20.0
12X262,32.6
12X267,
12X267,
12X267,
12X267,
12X267,17.5
12X267,17.5
12X271,
12X271,
12X271,
12X271,
12X271,
12X271,
12X271,56.699999999999996
12X271,63.900000000000006
12X271,65.30000000000001
12X271,45.1
12X271,45.1
12X271,60.7
12X271,63.2
12X271,21.7
12X271,21.7
12X271,31.1
12X271,31.1
12X271,17.8
12X271,20.0
12X278,
12X278,
12X278,
12X278,4.8
12X278,18.2
12X278,20.0
12X278,32.3
12X278,32.3
12X278,37.199999999999996
12X278,50.0
12X278,22.9
12X278,22.9
12X278,42.0
12X278,43.0
12X278,12.8
12X278,18.5
12X388,
12X388,
12X446,
12X446,45.5
12X446,57.2
12X446,25.0
12X446,27.9
12X480,22.7
12X480,56.4
12X480,75.4
12X480,18.6
12X480,56.7
12X480,69.4
12X480,23.4
12X480,46.8
12X480,68.8
12X480,33.6
12X480,54.300000000000004
12X480,74.0
12X480,22.6
12X480,22.6
12X480,53.900000000000006
12X480,65.5
12X480,18.6
12X480,18.6
12X480,52.6
12X480,54.8
12X480,33.6
12X480,34.8
12X550,39.0
12X550,71.89999999999999
12X550,79.69999999999999
12X550,45.699999999999996
12X550,84.80000000000001
12X550,84.80000000000001
12X550,28.299999999999997
12X550,39.599999999999994
12X550,44.199999999999996
12X550,21.299999999999997
12X550,26.7
12X550,37.3
12X550,23.099999999999998
12X550,33.0
12X550,40.0
12X550,47.2
12X550,36.5
12X550,44.199999999999996
12X550,48.0
12X550,50.0
12X550,20.6
12X550,26.8
12X680,27.799999999999997
12X680,38.099999999999994
12X680,42.3
12X680,48.400000000000006
12X680,71.0
12X680,78.5
12X680,44.1
12X680,62.8
12X680,71.3
12X680,45.099999999999994
12X680,62.9
12X680,69.8
12X680,32.8
12X680,33.7
12X680,50.5
12X680,52.0
12X680,39.4
12X680,39.4
12X680,57.6
12X680,56.6
12X680,44.1
12X680,44.1
12X682,67.89999999999999
12X682,74.0
12X682,74.0
12X682,72.8
12X682,81.5
12X682,82.7
12X682,51.900000000000006
12X682,57.900000000000006
12X682,59.699999999999996
12X682,19.4
12X682,24.700000000000003
12X682,26.1
12X682,18.1
12X682,18.1
12X682,24.5
12X682,25.0
12X682,14.3
12X682,15.2
12X682,23.3
12X682,23.200000000000003
12X682,23.3
12X682,23.3
12X684,26.5
12X684,54.2
12X684,57.8
12X684,14.600000000000001
12X684,21.299999999999997
12X684,28.1
12X684,24.4
12X684,38.6
12X684,41.9
12X684,26.400000000000002
12X684,36.5
12X684,40.5
12X684,25.4
12X684,27.0
12X684,30.3
12X684,35.3
12X684,27.5
12X684,28.400000000000002
12X684,37.7
12X684,37.7
12X684,16.5
12X684,18.7
12X690,50.0
12X690,73.6
12X690,78.3
12X690,46.6
12X690,64.3
12X690,67.3
12X690,33.1
12X690,50.3
12X690,57.0
12X690,36.9
12X690,46.0
12X690,50.8
12X690,39.3
12X690,42.2
12X690,54.7
12X690,57.8
12X690,42.400000000000006
12X690,46.0
12X690,56.8
12X690,56.8
12X690,48.8
12X690,52.099999999999994
12X692,42.6
12X692,67.6
12X692,81.3
12X692,45.8
12X692,70.5
12X692,72.4
12X692,40.2
12X692,56.400000000000006
12X692,63.9
12X692,26.700000000000003
12X692,40.7
12X692,46.0
12X692,16.1
12X692,21.2
12X692,38.099999999999994
12X692,39.3
12X692,20.5
12X692,20.5
12X692,47.7
12X692,47.7
12X692,24.3
12X692,27.1
13K117,
13K117,
13K117,
13K117,
13K117,
13K258,
13K258,
13K258,
13K258,
13K258,
13K258,
13K258,
13K258,
13K258,
13K258,
13K258,
13K258,
13K258,
13K258,
13K258,
13K258,
13K265,52.2
13K265,56.5
13K265,60.9
13K265,37.8
13K265,40.9
13K265,42.5
13K265,27.4
13K265,35.7
13K265,36.5
13K265,16.299999999999997
13K265,23.4
13K265,29.8
13K265,17.0
13K265,19.0
13K265,37.8
13K265,41.6
13K265,29.599999999999998
13K265,30.9
13K265,38.8
13K265,38.8
13K265,19.4
13K265,20.8
13K336,
13K336,
13K350,
13K350,34.1
13K350,37.400000000000006
13K350,44.5
13K350,47.4
13K350,27.1
13K350,30.2
13K350,38.5
13K350,38.5
13K350,17.2
13K350,24.1
13K412,
13K412,
13K412,
13K412,
13K412,
13K412,
13K412,2.0
13K412,2.0
13K412,
13K412,
13K419,23.9
13K419,39.5
13K419,45.0
13K419,16.4
13K419,29.799999999999997
13K419,36.8
13K419,25.299999999999997
13K419,43.5
13K419,45.7
13K419,23.9
13K419,39.1
13K419,41.4
13K419,16.1
13K419,19.3
13K419,27.7
13K419,30.1
13K419,20.0
13K419,24.700000000000003
13K419,30.0
13K419,30.4
13K419,9.0
13K419,11.2
13K430,0.4
13K430,0.9
13K430,1.3
13K430,1.0
13K430,1.0
13K430,1.4000000000000001
13K430,1.7000000000000002
13K430,2.3000000000000003
13K430,2.4
13K430,0.4
13K430,1.6
13K430,1.6
13K430,0.4
13K430,0.5
13K430,1.0
13K430,1.0
13K430,0.2
13K430,0.2
13K430,0.6
13K430,0.5
13K430,0.0
13K430,0.0
13K439,58.4
13K439,62.5
13K439,68.0
13K439,52.1
13K439,63.300000000000004
13K439,67.6
13K439,61.5
13K439,73.9
13K439,75.39999999999999
13K439,42.7
13K439,52.0
13K439,55.800000000000004
13K439,26.400000000000002
13K439,31.0
13K439,32.9
13K439,32.9
13K439,4.3
13K439,4.3
13K439,10.7
13K439,10.7
13K439,7.4
13K439,7.4
13K483,
13K483,
13K483,
13K483,22.1
13K483,26.5
13K483,26.5
13K483,27.0
13K483,28.9
13K483,34.7
13K483,34.7
13K483,14.600000000000001
13K483,15.600000000000001
13K483,18.099999999999998
13K483,18.099999999999998
13K483,19.3
13K483,19.3
13K499,47.5
13K499,57.5
13K499,61.7
13K499,43.2
13K499,48.8
13K499,48.8
13K499,34.400000000000006
13K499,40.400000000000006
13K499,38.7
13K499,30.1
13K499,38.5
13K499,42.0
13K499,22.1
13K499,23.9
13K499,33.9
13K499,36.9
13K499,26.1
13K499,27.2
13K499,34.6
13K499,34.6
13K499,17.2
13K499,17.2
13K509,
13K509,
13K509,
13K509,6.1
13K509,9.1
13K509,18.2
13K509,14.299999999999999
13K509,32.7
13K509,34.7
13K509,7.699999999999999
13K509,18.700000000000003
13K509,29.2
13K509,7.699999999999999
13K509,12.299999999999999
13K509,27.0
13K509,34.9
13K509,12.100000000000001
13K509,15.5
13K509,20.7
13K509,22.4
13K509,17.6
13K509,19.3
13K553,20.0
13K553,48.2
13K553,74.0
13K553,14.0
13K553,53.900000000000006
13K553,75.1
13K553,9.5
13K553,40.0
13K553,62.8
13K553,18.0
13K553,45.5
13K553,71.4
13K553,36.0
13K553,37.5
13K553,46.0
13K553,67.9
13K553,32.7
13K553,32.7
13K553,46.2
13K553,49.1
13K553,21.8
13K553,25.3
13K575,45.300000000000004
13K575,80.19999999999999
13K575,93.1
13K575,36.7
13K575,75.0
13K575,79.5
13K575,38.9
13K575,57.0
13K575,64.3
13K575,29.6
13K575,57.9
13K575,66.7
13K575,21.2
13K575,25.0
13K575,42.4
13K575,50.9
13K575,17.3
13K575,17.3
13K575,43.4
13K575,45.0
13K575,25.0
13K575,27.900000000000002
13K595,
13K595,
13K595,
13K595,5.300000000000001
13K595,7.5
13K595,8.6
13K595,6.0
13K595,6.8
13K595,7.6
13K595,2.6
13K595,2.6
13K595,2.6
13K595,5.2
13K595,10.5
13K595,10.5
13K595,10.4
13K595,10.4
13K595,3.3
13K595,3.3
13K605,34.3
13K605,62.9
13K605,66.3
13K605,50.0
13K605,63.599999999999994
13K605,66.3
13K605,52.099999999999994
13K605,60.6
13K605,60.6
13K605,46.9
13K605,63.1
13K605,64.5
13K605,54.5
13K605,59.199999999999996
13K605,70.7
13K605,73.5
13K605,35.4
13K605,38.6
13K605,55.400000000000006
13K605,55.8
13K605,19.2
13K605,28.099999999999998
13K616,12.5
13K616,69.6
13K616,4.0
13K616,4.0
13K616,46.4
13K616,79.6
13K616,31.8
13K616,31.8
13K616,59.0
13K616,61.0
13K616,32.5
13K616,31.4
13K670,23.4
13K670,26.900000000000002
13K670,27.6
13K670,9.0
13K670,15.5
13K670,17.5
13K670,13.0
13K670,15.5
13K670,16.6
13K670,6.699999999999999
13K670,8.1
13K670,8.5
13K670,2.8
13K670,2.8
13K670,4.0
13K670,3.5999999999999996
13K670,6.9
13K670,6.800000000000001
13K670,8.9
13K670,8.9
13K670,2.5
13K670,3.1
14K071,
14K071,
14K071,
14K071,
14K071,
14K071,
14K071,
14K071,
14K071,
14K071,34.7
14K071,47.3
14K071,50.7
14K071,20.200000000000003
14K071,27.6
14K071,45.599999999999994
14K071,46.7
14K071,31.0
14K071,34.0
14K071,53.7
14K071,54.800000000000004
14K071,18.2
14K071,19.2
14K322,
14K322,
14K322,
14K322,
14K322,20.200000000000003
14K322,21.3
14K322,18.700000000000003
14K322,25.3
14K322,28.3
14K322,30.0
14K322,41.0
14K322,41.0
14K322,27.4
14K322,28.8
14K404,
14K404,
14K404,
14K404,
14K404,
14K404,
14K404,23.0
14K404,25.6
14K404,30.7
14K404,32.0
14K404,18.2
14K404,20.8
14K449,0.0
14K449,7.8
14K449,7.8
14K449,7.8
14K449,0.0
14K449,0.0
14K454,
14K454,
14K454,
14K454,
14K454,
14K454,
14K454,
14K454,22.9
14K454,31.2
14K454,39.2
14K454,41.2
14K454,29.0
14K454,31.4
14K474,39.9
14K474,64.1
14K474,68.0
14K474,51.199999999999996
14K474,70.9
14K474,77.9
14K474,32.2
14K474,49.3
14K474,55.900000000000006
14K474,30.8
14K474,51.0
14K474,56.3
14K474,37.8
14K474,40.0
14K474,51.8
14K474,55.8
14K474,22.7
14K474,27.6
14K474,40.7
14K474,40.7
14K474,34.4
14K474,37.2
14K477,41.400000000000006
14K477,55.8
14K477,57.6
14K477,28.9
14K477,35.8
14K477,42.6
14K477,34.4
14K477,53.900000000000006
14K477,58.5
14K477,57.2
14K477,71.7
14K477,75.19999999999999
14K477,42.599999999999994
14K477,42.599999999999994
14K477,60.699999999999996
14K477,60.8
14K477,43.099999999999994
14K477,45.3
14K477,58.5
14K477,57.9
14K477,38.8
14K477,40.5
14K478,5.0
14K478,7.0
14K478,8.0
14K478,8.0
14K478,10.0
14K478,10.0
14K478,6.0
14K478,7.0
14K478,7.0
14K478,
14K478,
14K478,
14K478,
14K478,
14K478,
14K478,
14K478,
14K478,
14K478,5.0
14K478,5.0
14K478,
14K478,
14K488,
14K488,12.700000000000001
14K488,15.899999999999999
14K488,22.7
14K488,21.4
14K488,21.4
14K488,32.6
14K488,32.0
14K488,24.0
14K488,25.4
14K488,29.6
14K488,31.0
14K488,11.100000000000001
14K488,14.8
14K558,
14K558,
14K558,
14K558,
14K558,
14K558,
14K558,35.5
14K558,40.0
14K558,41.2
14K558,17.6
14K558,18.8
14K558,23.8
14K558,25.1
14K558,17.5
14K558,17.5
14K558,20.6
14K558,20.6
14K558,13.8
14K558,13.8
14K561,
14K561,
14K561,
14K561,11.3
14K561,19.5
14K561,18.6
14K561,9.8
14K561,9.8
14K561,10.8
14K561,11.6
14K561,12.0
14K561,12.0
14K561,16.4
14K561,16.4
14K561,8.1
14K561,8.1
14K586,
14K586,
14K586,
14K586,
14K586,34.099999999999994
14K586,35.2
14K610,50.6
14K610,63.1
14K610,69.4
14K610,55.400000000000006
14K610,72.8
14K610,74.8
14K610,51.5
14K610,67.9
14K610,71.4
14K610,47.1
14K610,58.2
14K610,60.5
14K610,41.9
14K610,44.2
14K610,57.6
14K610,60.0
14K610,45.099999999999994
14K610,49.0
14K610,63.2
14K610,63.2
14K610,42.3
14K610,44.0
14K632,
14K632,
14K640,60.8
14K640,75.7
14K640,80.0
14K640,61.5
14K640,77.6
14K640,80.7
14K640,67.9
14K640,78.9
14K640,79.2
14K640,
14K640,
14K640,
14K640,
14K640,
14K640,
14K640,
14K685,56.2
14K685,59.4
14K685,65.7
14K685,63.4
14K685,75.60000000000001
14K685,82.89999999999999
14K685,57.7
14K685,76.89999999999999
14K685,77.8
14K685,83.3
14K685,86.6
14K685,93.10000000000001
14K685,77.4
14K685,77.4
14K685,83.9
14K685,83.9
14K685,7.300000000000001
14K685,7.300000000000001
14K685,15.0
14K685,15.0
14K685,8.9
14K685,8.9
15K027,
15K027,
15K027,
15K027,
15K027,
15K027,
15K027,
15K027,
15K027,
15K027,
15K378,
15K378,
15K378,
15K429,63.099999999999994
15K429,79.80000000000001
15K429,85.8
15K429,70.3
15K429,81.0
15K429,88.1
15K429,47.3
15K429,78.4
15K429,89.8
15K429,30.2
15K429,45.7
15K429,56.099999999999994
15K429,17.7
15K429,28.0
15K429,37.7
15K429,41.5
15K429,5.5
15K429,7.7
15K429,17.799999999999997
15K429,17.799999999999997
15K429,13.1
15K429,13.1
15K448,
15K448,
15K448,
15K448,25.3
15K448,25.3
15K448,28.0
15K448,28.9
15K448,6.5
15K448,6.5
15K448,12.0
15K448,12.0
15K448,9.1
15K448,9.1
15K460,70.4
15K460,70.4
15K460,70.4
15K460,
15K460,
15K460,
15K462,63.2
15K462,91.80000000000001
15K462,95.1
15K462,39.0
15K462,63.5
15K462,68.3
15K462,45.6
15K462,54.400000000000006
15K462,56.099999999999994
15K462,26.3
15K462,42.5
15K462,45.1
15K462,18.099999999999998
15K462,22.9
15K462,34.2
15K462,35.1
15K462,27.0
15K462,31.5
15K462,44.3
15K462,44.3
15K462,15.6
15K462,19.5
15K463,
15K463,
15K463,
15K463,23.2
15K463,51.2
15K463,55.8
15K463,13.0
15K463,25.9
15K463,38.0
15K463,21.8
15K463,38.9
15K463,43.4
15K463,29.5
15K463,37.5
15K463,56.099999999999994
15K463,57.300000000000004
15K463,30.799999999999997
15K463,39.3
15K463,53.8
15K463,54.8
15K463,25.8
15K463,26.8
15K464,33.4
15K464,47.9
15K464,52.1
15K464,22.8
15K464,34.3
15K464,60.0
15K464,27.1
15K464,37.6
15K464,45.699999999999996
15K464,37.0
15K464,46.3
15K464,52.5
15K464,32.2
15K464,32.2
15K464,48.8
15K464,51.199999999999996
15K464,29.9
15K464,36.8
15K464,56.2
15K464,56.2
15K464,17.799999999999997
15K464,22.6
15K497,45.400000000000006
15K497,72.1
15K497,82.5
15K497,60.0
15K497,80.0
15K497,84.6
15K497,56.0
15K497,67.8
15K497,70.2
15K497,36.8
15K497,46.9
15K497,52.2
15K497,29.4
15K497,29.4
15K497,41.2
15K497,41.9
15K497,30.8
15K497,35.400000000000006
15K497,43.5
15K497,45.1
15K497,14.899999999999999
15K497,18.4
15K519,48.8
15K519,68.8
15K519,72.7
15K519,35.3
15K519,47.0
15K519,57.1
15K519,24.700000000000003
15K519,44.1
15K519,54.599999999999994
15K519,31.5
15K519,52.3
15K519,57.0
15K519,41.9
15K519,43.8
15K519,54.2
15K519,54.900000000000006
15K519,43.0
15K519,43.0
15K519,48.6
15K519,48.6
15K519,38.2
15K519,40.3
15K520,11.7
15K520,45.3
15K520,74.2
15K520,9.2
15K520,46.4
15K520,68.6
15K520,12.899999999999999
15K520,38.7
15K520,67.5
15K520,20.299999999999997
15K520,42.5
15K520,68.9
15K520,26.1
15K520,33.3
15K520,55.9
15K520,72.30000000000001
15K520,19.7
15K520,19.7
15K520,45.5
15K520,50.4
15K520,23.2
15K520,27.4
15K529,
15K529,
15K529,
15K529,0.0
15K529,14.3
15K529,47.6
15K529,9.6
15K529,41.9
15K529,69.2
15K529,19.6
15K529,53.6
15K529,63.0
15K529,25.0
15K529,26.0
15K529,58.0
15K529,71.0
15K529,12.100000000000001
15K529,12.100000000000001
15K529,50.0
15K529,54.1
15K529,27.700000000000003
15K529,27.700000000000003
15K530,72.5
15K530,81.3
15K530,84.60000000000001
15K530,49.3
15K530,63.0
15K530,79.4
15K530,54.7
15K530,77.89999999999999
15K530,93.0
15K530,29.9
15K530,46.3
15K530,55.3
15K530,32.1
15K530,34.5
15K530,50.6
15K530,60.3
15K530,39.3
15K530,42.900000000000006
15K530,67.1
15K530,68.3
15K530,28.5
15K530,30.2
15K656,36.1
15K656,50.4
15K656,53.8
15K656,29.9
15K656,50.4
15K656,53.3
15K656,37.4
15K656,56.5
15K656,59.3
15K656,45.9
15K656,67.2
15K656,70.7
15K656,20.8
15K656,27.3
15K656,34.9
15K656,37.6
15K656,17.0
15K656,26.0
15K656,30.4
15K656,30.4
15K656,9.4
15K656,10.4
15K667,
15K667,
15K698,40.3
15K698,67.6
15K698,81.9
15K698,27.0
15K698,58.099999999999994
15K698,70.2
15K698,19.4
15K698,55.3
15K698,71.0
15K698,24.5
15K698,43.900000000000006
15K698,77.2
15K698,15.8
15K698,20.6
15K698,63.5
15K698,82.6
15K698,20.0
15K698,20.0
15K698,58.7
15K698,58.7
15K698,25.9
15K698,27.200000000000003
15K828,
15K828,
15K828,
15K828,
15K828,
15K828,
15K828,
16K143,
16K143,
16K143,
16K393,
16K393,
16K393,
16K393,18.1
16K393,18.1
16K393,19.7
16K393,20.0
16K393,15.5
16K393,15.5
16K393,20.2
16K393,24.6
16K393,17.5
16K393,27.0
16K455,45.900000000000006
16K455,59.3
